업소명,소재지주소,영업상태명,지정일자,지정취소일자,재지정일자
마루터뼈다귀감자탕,경기도 부천시 오정구 원종동 229-6 2층 ,영업,20080925,20140625.0,20130627.0
하늘땅한식뷔페,경기도 부천시 오정구 삼정동 16-15 3층 ,영업,20110616,20150630.0,20140625.0
개성삼계탕,경기도 부천시 오정구 오정동 725 오정프라자 205호 ,영업,20130627,20160531.0,20150630.0
사계절 흑염소탕,경기도 부천시 오정구 작동 71-5 1층전체 ,영업,20150630,,20240905.0
외정황토못메기(부천점),경기도 부천시 오정구 작동 158 1층 ,영업,20130627,,20240905.0
돈까스클럽부천오정점,경기도 부천시 오정구 오정동 157-5 1층 ,영업,20130627,20160531.0,20150630.0
정가네만두샤브,"경기도 부천시 오정구 작동 111-12 ,지상2,3층 ",영업,20140625,,20240905.0
오리천국(대추골),경기도 부천시 오정구 여월동 62-21 2층전체 ,영업,20150630,,20240905.0
뼈다귀연구소,경기도 부천시 오정구 원종동 232-8 ,영업,20160531,20200821.0,20190916.0
정원갈비,경기도 광명시 광명동 158-803 1층 ,영업,19970521,20140106.0,20130625.0
철산감자탕분점,경기도 광명시 철산동 446 청덕빌딩 ,영업,20211019,,20250501.0
한양갈비,경기도 광명시 하안동 54-1 한진빌딩 2층 ,영업,20040806,20080610.0,20050630.0
사조참치,경기도 광명시 철산동 439 광동빌딩 1층전체 ,영업,20110425,20250501.0,20230430.0
본가갈비,경기도 광명시 철산동 408 ,영업,20131202,,20250501.0
대박마포숯불갈비,경기도 광명시 광명동 297-37 ,영업,20020422,20030814.0,20030630.0
고향집숯불왕갈비,경기도 광명시 철산동 210-4 ,영업,19920814,20110404.0,20080730.0
횟집도화,경기도 광명시 철산동 401 ,영업,20121009,,20250501.0
설빙광명하안점,경기도 광명시 하안동 34-3 ,영업,19940630,20141028.0,20130625.0
스텔라떡볶이경기광명철산점,경기도 광명시 철산동 90-2 ,영업,19950321,20040504.0,20030630.0
등촌샤브칼국수광명사거리역점,경기도 광명시 광명동 158-188 ,영업,20150717,20190528.0,20180601.0
한우힘센놈,경기도 광명시 철산동 439 광동빌딩 2층통 ,영업,19990630,20041123.0,20040730.0
할매보쌈부대찌개,경기도 광명시 하안동 52 계명빌딩 201호 ,영업,19940521,20110725.0,20110701.0
삼목집철산본점,경기도 광명시 철산동 422 ,영업,19920814,20150717.0,20140804.0
대박집,경기도 광명시 소하동 1236-4 ,영업,20020422,20160222.0,20150622.0
재미나반점,"경기도 광명시 하안동 598-9번지 ,1층 ",영업,20191022,,
은행나무갈매기,경기도 광명시 하안동 52-2 ,영업,20021227,20200526.0,20190528.0
마산아구찜,경기도 광명시 철산동 429 2층 ,영업,20110425,,20250501.0
소들녘,경기도 광명시 철산동 256 ,영업,20150717,20190709.0,20190528.0
취향,경기도 광명시 철산동 245 한통지하 03호,영업,20161004,20200526.0,20190528.0
호남송사리매운탕철산민물새우버섯야채샤브칼국수,경기도 광명시 철산동 245-8 2층통,영업,20121220,,20250501.0
콩짜장,경기도 광명시 광명동 742-11 1층통,영업,19970521,20060116.0,20050630.0
옛골주막,경기도 광명시 하안동 37 ,영업,19990630,20080521.0,20070629.0
철산회관,경기도 광명시 철산동 409 세영빌딩 ,영업,19990630,20190722.0,20190528.0
포터스하우스,경기도 광명시 소하동 1240 ,영업,19991105,20050628.0,20040730.0
한방동대문닭한마리,경기도 광명시 철산동 463-33 1층 ,영업,19991105,20050613.0,20040730.0
광어9900포장전문,경기도 광명시 광명동 295-13 ,영업,20020422,20050105.0,20040730.0
타오,경기도 광명시 하안동 35-6 ,영업,20080730,20200602.0,20170626.0
본전숯불갈비,경기도 광명시 철산동 91-3 1층~2층 ,영업,20020422,20101111.0,20100630.0
동나무집,경기도 광명시 하안동 35-4 ,영업,20000718,20120306.0,20110701.0
대가볼테기,경기도 광명시 철산동 400 ,영업,20150717,,20250501.0
장수삼계탕,경기도 광명시 하안동 52-5 뉴코아빌딩 2층 A호 ,영업,20221024,,20250501.0
장어랑,경기도 광명시 소하동 740-4 ,영업,20070802,20131202.0,20120703.0
임진강민물장어,경기도 광명시 하안동 62-1 신영빌딩 201호,영업,20171106,,20250501.0
카리브참치,"경기도 광명시 철산동 435 , 1층 일부호 ",영업,20070802,,20250501.0
족발야시장광명소하점,경기도 광명시 소하동 1241-3 1층 ,영업,20201022,,20250501.0
한방전주콩나물국밥,"경기도 광명시 하안동 302 1,2층(101~105호, 202~203호) ",영업,20040806,20160311.0,20120703.0
줄줄이한식부페,경기도 광명시 광명동 150-17 ,영업,20040806,20190528.0,20180601.0
담가화로구이광명사거리점,경기도 광명시 광명동 158-854 1층 ,영업,20120530,20160524.0,20150622.0
가장맛있는족발광명사거리역점,"경기도 광명시 광명동 158-799 ,  1층 102호,103호 ",영업,20191022,,20250501.0
청해해물,경기도 광명시 광명동 57-8 1층 102호,영업,20191022,,20250501.0
황금돼지무한리필,경기도 광명시 광명동 158-477 ,영업,20050729,20200526.0,20190528.0
고기나라순대국,경기도 광명시 광명동 158-195 ,영업,20231023,,20250501.0
담원한상,"경기도 광명시 하안동 418-2 ,1~2층 ",영업,20211019,20241016.0,20240502.0
잇츠찜이야기,"경기도 광명시 광명동 158-799 ,2층 ",영업,20120530,20190528.0,20180601.0
조선곰탕,경기도 광명시 노온사동 216-23 ,영업,20070802,20140409.0,20130625.0
촌목장생고기집,경기도 광명시 소하동 676 1층 ,영업,20161004,20190528.0,20180601.0
홍천화로구이,"경기도 광명시 광명동 158-109 ,1층 ",영업,20221024,,20250501.0
상상초월,경기도 광명시 소하동 938-5 1층일부호,영업,20080730,,20250501.0
대감,"경기도 광명시 철산동 437 ,프라자빌딩 2층 205~208호 ",영업,20150717,,20250501.0
김덕배의닭한마리이야기,경기도 광명시 철산동 432 ,영업,20080730,20140106.0,20120703.0
김명태(광명점),"경기도 광명시 광명동 158-189 ,1층 ",영업,20150717,,20250501.0
이향각양꼬치,경기도 광명시 광명동 158-855 2층 전부 ,영업,20111116,20240501.0,20220517.0
목구멍광명점,경기도 광명시 철산동 433 서울빌딩 101호,영업,20080730,20240501.0,20220517.0
광명철산맛찬들왕소금구이,경기도 광명시 철산동 415 1층 101호 ,영업,20161004,20220517.0,20220517.0
철산명가양마루,경기도 광명시 철산동 37-9 ,영업,20181017,20240501.0,20220517.0
가마솥밥상철산본점,경기도 광명시 철산동 37-9 2층 ,영업,20181017,,20230430.0
조가네뼈다귀감자탕,경기도 광명시 하안동 37-3 정산빌딩2층 ,영업,20090309,,20250501.0
한본삼계탕,경기도 광명시 철산동 427 ,영업,20111116,20240501.0,20220517.0
명품,"경기도 광명시 철산동 463-38 지하2층2호 4호,5호 ",영업,20121220,,20250501.0
목돈72광명직영점,경기도 광명시 광명동 158-89 지상1층 ,영업,20221024,,20250501.0
명륜진사갈비광명하안점,경기도 광명시 하안동 33-6 지상2층 ,영업,20160524,,20250501.0
육대장,경기도 광명시 철산동 245-9 ,영업,20191022,,20250501.0
삼학도영덕대게킹크랩,경기도 광명시 철산동 434 지상1층 ,영업,20150622,20190529.0,20180601.0
장수촌,경기도 광명시 하안동 890 1~2층 ,영업,20111116,20190504.0,20180601.0
촌장골주식회사,경기도 광명시 소하동 1337-3 2~3층 ,영업,20161004,20190528.0,20180601.0
소하리순대국,경기도 광명시 소하동 1372-4 ,영업,20131202,20190528.0,20180601.0
돼지집,경기도 광명시 소하동 1369-2 1층 ,영업,20161004,,20250501.0
통영굴밥광명점,경기도 광명시 광명동 294-2 ,영업,20131202,20150622.0,20141229.0
청담본갈비광명점(주)신화아이푸드,"경기도 광명시 하안동 884-7 1,2층 ",영업,20171106,,20250501.0
본가왕뼈감자탕소하점,경기도 광명시 소하동 1339 골든프라자 201호~203호 ,영업,20150717,20250501.0,20230430.0
이맛이감자탕,경기도 광명시 소하동 1340-5 201호 ,영업,20150717,,20250501.0
감성9091광명소하직영점,경기도 광명시 소하동 1338-3 광장프라자 201~204호 ,영업,20161004,20190529.0,20180601.0
풍원장광명점,경기도 광명시 일직동 500 5층 ,영업,20150717,,20250501.0
청평민물매운탕,경기도 광명시 하안동 880-1 2층 ,영업,20150717,20240501.0,20210517.0
소담촌광명소하점,경기도 광명시 소하동 1340-2 2층 ,영업,20171106,,20250501.0
한돈담은갈비,경기도 광명시 철산동 367 4층 ,영업,20221024,,20250501.0
양천뼈다귀철산점,경기도 광명시 철산동 435 2층 ,영업,20220517,,20250501.0
서울면옥,경기도 광명시 소하동 1340-2 대교빌딩 2층 일부 ,영업,20181017,20240501.0,20220517.0
개화식당,경기도 광명시 소하동 1338-2 소하토피아 801~804호 ,영업,20161004,20240501.0,20220517.0
갯벌의조개광명밤일마을점,경기도 광명시 하안동 884-5 트윈웨스트 1-3층 ,영업,20211019,,20250501.0
서울경복궁,경기도 광명시 일직동 524 4층 ,영업,20181017,,20250501.0
역북집(광명점),경기도 광명시 광명동 158-181 ,영업,20241021,,20250501.0
경성화로,경기도 광명시 소하동 35-9 ,영업,20201022,,20250501.0
재미나반점,경기도 광명시 소하동 1312-13 ,영업,20191022,,20250501.0
철산점유케야,경기도 광명시 철산동 434 서울종합빌딩 ,영업,20201022,,20250501.0
홍콩반점0410광명하안점,경기도 광명시 하안동 37-5 두원빌딩 2층 ,영업,20231023,,20250501.0
사조참치전문점,경기도 광명시 일직동 510-13 1층일부호,영업,20211019,,20250501.0
김명태철산본점,경기도 광명시 철산동 431 조흥빌딩 ,영업,20211019,,20250501.0
저팔계푸드(산더미),경기도 광명시 소하동 1236-10 천일빌딩 ,영업,20211019,20250501.0,20230430.0
유가네닭갈비철산점,"경기도 광명시 철산동 394 2층 201호, 202호일부 ",영업,20211019,,20250501.0
광명아리랑,경기도 광명시 하안동 236 지하1층~지상3층 ,영업,20231023,,20250501.0
보배반점광명사거리점,"경기도 광명시 광명동 295-8 , 1층 전체호 ",영업,20231023,,20250501.0
호천면옥본점,경기도 광명시 광명동 158-852 ,영업,20231023,,20250501.0
오투닭갈비광명역어반브릭스점,경기도 광명시 일직동 512-3 ,영업,20221024,,20250501.0
무교동낙지,경기도 광명시 광명동 739-7 2층 전체호 ,영업,20241021,,20250501.0
(주)내조삼계탕,경기도 광명시 하안동 888-1 ,영업,20231023,,20250501.0
파주옥,경기도 평택시 평택동 46-13 ,영업,19980820,,20250722.0
명동꽃갈비,경기도 평택시 평택동 291-9 ,영업,19980820,20021230.0,20020710.0
서울면옥,경기도 평택시 평택동 55-24 ,영업,20000322,20110630.0,20100630.0
신포우리만두,경기도 평택시 평택동 60-18 ,영업,19931018,20230510.0,20200529.0
백가면옥,경기도 평택시 평택동 65-7 ,영업,19940502,20140520.0,20130722.0
섬레스토랑,경기도 평택시 평택동 291-7 ,영업,20021011,,20250722.0
청룡골,경기도 평택시 청룡동 225-8 ,영업,20050404,20100604.0,20090630.0
걸식곱창,경기도 평택시 통복동 88-7 ,영업,19940502,20080630.0,20070627.0
황소집,경기도 평택시 평택동 291-6 ,영업,19970415,20131015.0,20130722.0
"노걸대 감자탕, 순대국, 가마삼겹","경기도 평택시 평택동 41-5 ,283-6 ",영업,20070629,20100920.0,20100630.0
소락천,경기도 평택시 통복동 112-15 ,영업,20020710,20061226.0,20050810.0
호맥 평택역점,경기도 평택시 합정동 733-7 ,영업,20070327,20090722.0,20090630.0
조가네 소머리탕,경기도 평택시 팽성읍 안정리 109-4 ,영업,20070629,,20250722.0
자글자글,경기도 평택시 평택동 39-4 (1층) ,영업,20060330,20071224.0,20070627.0
최씨네칼국수,경기도 평택시 비전동 873 ,영업,20040108,20070416.0,20060627.0
계화정(평택점),경기도 평택시 합정동 732-8 (1층) ,영업,20000322,20040210.0,20030718.0
한양식당,경기도 평택시 비전동 779-11 ,영업,19990707,,20250722.0
태성추어탕,경기도 평택시 청룡동 176-5 ,영업,20000322,20061227.0,20050810.0
안일옥,경기도 평택시 비전동 829-8 ,영업,19971022,,20250722.0
구이영 뼈대있는 가문 합정점,경기도 평택시 합정동 917-1 ,영업,20030626,,20250722.0
가르텐비어합정점,경기도 평택시 합정동 913-4 외1필지(913-15)(1층) ,영업,20041227,20080630.0,20070627.0
e-참치세상,경기도 평택시 평택동 44-9 ,영업,20061221,20080327.0,20060627.0
장안면옥,경기도 평택시 비전동 256-4 ,영업,19980820,20210923.0,20210528.0
낙지박사,경기도 평택시 비전동 829-9 ,영업,20021011,20240911.0,20230609.0
다래궁,경기도 평택시 통복동 78-5 ,영업,20071019,20161206.0,20160503.0
강경불고기 평택직영점,경기도 평택시 비전동 603-2 ,영업,20160713,,20250722.0
미강 한정식,"경기도 평택시 합정동 934-5 1,2층 ",영업,20070629,20081223.0,20080630.0
허수아비,경기도 평택시 평택동 290 (3층) ,영업,20010723,20091008.0,20090630.0
오늘도 한우 합정점,경기도 평택시 합정동 913-16 (1층) ,영업,20050404,20111230.0,20110630.0
비전갈비,경기도 평택시 비전동 868 ,영업,20040330,20060425.0,20050810.0
두리감자탕,경기도 평택시 비전동 878-2 외1필지 ,영업,20011227,20100507.0,20090630.0
청와삼대(평택팽성점),경기도 평택시 팽성읍 안정리 21-8 ,영업,20030626,,20250722.0
모박사부대찌개평택점,경기도 평택시 동삭동 681-8 ,영업,20071019,,20250722.0
황소부대찌개,경기도 평택시 합정동 903-1 ,영업,20030402,20051017.0,20050810.0
(주)푸른소(경복궁평택점),경기도 평택시 합정동 914-3 ,영업,20030106,20240911.0,20230609.0
서울복집,경기도 평택시 통복동 30-2 1층 ,영업,20040930,,20250722.0
이창진가마솥곰탕,경기도 평택시 통복동 539-1 외2필지 ,영업,20031017,20080325.0,20070627.0
부모산쪽갈비,경기도 평택시 죽백동 344-4 ,영업,20041227,20140325.0,20130722.0
본가왕뼈감자탕 비전점,경기도 평택시 비전동 191-4 외2필지(1층) ,영업,20040630,20080605.0,20070627.0
서윤맛집,경기도 평택시 평택동 39-7 ,영업,20100412,20140520.0,20130722.0
조리고 본점,경기도 평택시 죽백동 466-13 ,영업,20040930,20070402.0,20060627.0
저팔계나르샤,경기도 평택시 평택동 49-1 ,영업,20110414,,20250722.0
해물을 품은 칼국수,경기도 평택시 팽성읍 송화리 246-11 ,영업,20060330,20100628.0,20090630.0
수누리,경기도 평택시 세교동 568-4 ,영업,20060926,20171013.0,20170418.0
평택토종닭,경기도 평택시 팽성읍 노양리 117-1 1층 ,영업,20070629,,20250722.0
평택한우마을,경기도 평택시 비전동 832-2 (1층) ,영업,20061221,20080825.0,20080630.0
역전국밥(평택세교점),경기도 평택시 세교동 7-2 남부빌딩 ,영업,20061221,20150626.0,20140729.0
달그네,경기도 평택시 평택동 291-2 로데오스타  2층 ,영업,20140627,20230510.0,20220708.0
부흥가든,경기도 평택시 합정동 904-5 ,영업,20191204,20250711.0,20240911.0
고복수냉면,경기도 평택시 합정동 920-17 ,영업,20100412,,20250722.0
개성손만두(평택점),경기도 평택시 비전동 818 ,영업,20090331,,20250722.0
귀빈루,"경기도 평택시 평택동 44-18 외1필지(44-19)1,2층 ",영업,20140627,20170418.0,20160503.0
하누팜,경기도 평택시 합정동 643 축산농협 3층 ,영업,20101008,20140729.0,20130722.0
